Kanal;   Energie(keV); Impulse
       1;    16.9617;          950   
       2;    17.8370;          915   
       3;    18.7122;          873   
       4;    19.5875;          892   
       5;    20.4628;          810   
       6;    21.3381;          826   
       7;    22.2133;          780   
       8;    23.0886;          780   
       9;    23.9639;          745   
      10;    24.8392;          715   
      11;    25.7144;          703   
      12;    26.5897;          747   
      13;    27.4650;          650   
      14;    28.3403;          699   
      15;    29.2155;          675   
      16;    30.0908;          663   
      17;    30.9661;          660   
      18;    31.8414;          661   
      19;    32.7166;          684   
      20;    33.5919;          716   
      21;    34.4672;          658   
      22;    35.3425;          678   
      23;    36.2177;          606   
      24;    37.0930;          655   
      25;    37.9683;          636   
      26;    38.8436;          604   
      27;    39.7188;          646   
      28;    40.5941;          607   
      29;    41.4694;          691   
      30;    42.3447;          700   
      31;    43.2199;          657   
      32;    44.0952;          631   
      33;    44.9705;          563   
      34;    45.8458;          602   
      35;    46.7210;          592   
      36;    47.5963;          630   
      37;    48.4716;          642   
      38;    49.3469;          600   
      39;    50.2221;          567   
      40;    51.0974;          563   
      41;    51.9727;          538   
      42;    52.8480;          543   
      43;    53.7232;          492   
      44;    54.5985;          535   
      45;    55.4738;          528   
      46;    56.3491;          529   
      47;    57.2243;          543   
      48;    58.0996;          527   
      49;    58.9749;          526   
      50;    59.8502;          507   
      51;    60.7254;          532   
      52;    61.6007;          524   
      53;    62.4760;          541   
      54;    63.3513;          554   
      55;    64.2265;          543   
      56;    65.1018;          589   
      57;    65.9771;          592   
      58;    66.8524;          572   
      59;    67.7276;          634   
      60;    68.6029;          607   
      61;    69.4782;          633   
      62;    70.3535;          577   
      63;    71.2287;          661   
      64;    72.1040;          633   
      65;    72.9793;          664   
      66;    73.8546;          781   
      67;    74.7298;         1039   
      68;    75.6051;         1428   
      69;    76.4804;         1251   
      70;    77.3557;         1795   
      71;    78.2309;         1808   
      72;    79.1062;          921   
      73;    79.9815;          707   
      74;    80.8568;          706   
      75;    81.7320;          721   
      76;    82.6073;          764   
      77;    83.4826;          812   
      78;    84.3579;          759   
      79;    85.2331;          884   
      80;    86.1084;         1078   
      81;    86.9837;         1431   
      82;    87.8590;         1603   
      83;    88.7342;         1208   
      84;    89.6095;         1010   
      85;    90.4848;         1126   
      86;    91.3601;         1041   
      87;    92.2353;          930   
      88;    93.1106;          954   
      89;    93.9859;          881   
      90;    94.8612;          892   
      91;    95.7364;          856   
      92;    96.6117;          907   
      93;    97.4870;          911   
      94;    98.3623;          894   
      95;    99.2375;          865   
      96;   100.1128;          958   
      97;   100.9881;          866   
      98;   101.8634;          941   
      99;   102.7386;          957   
     100;   103.6139;          941   
     101;   104.4892;          924   
     102;   105.3645;          961   
     103;   106.2397;          916   
     104;   107.1150;          991   
     105;   107.9903;          975   
     106;   108.8656;         1015   
     107;   109.7408;          966   
     108;   110.6161;          968   
     109;   111.4914;          993   
     110;   112.3667;         1059   
     111;   113.2419;         1022   
     112;   114.1172;         1082   
     113;   114.9925;         1002   
     114;   115.8678;          967   
     115;   116.7430;         1017   
     116;   117.6183;         1056   
     117;   118.4936;         1006   
     118;   119.3689;          980   
     119;   120.2441;         1054   
     120;   121.1194;          966   
     121;   121.9947;          947   
     122;   122.8700;         1099   
     123;   123.7452;         3404   
     124;   124.6205;         9966   
     125;   125.4958;         7927   
     126;   126.3711;         2011   
     127;   127.2463;          862   
     128;   128.1216;          800   
     129;   128.9969;          761   
     130;   129.8722;          790   
     131;   130.7474;          798   
     132;   131.6227;          740   
     133;   132.4980;          851   
     134;   133.3733;          806   
     135;   134.2485;          802   
     136;   135.1238;          789   
     137;   135.9991;          799   
     138;   136.8744;          765   
     139;   137.7496;          742   
     140;   138.6249;          809   
     141;   139.5002;          767   
     142;   140.3755;          754   
     143;   141.2507;          731   
     144;   142.1260;          771   
     145;   143.0013;          781   
     146;   143.8766;          758   
     147;   144.7518;          821   
     148;   145.6271;          812   
     149;   146.5024;          760   
     150;   147.3777;          757   
     151;   148.2529;          750   
     152;   149.1282;          782   
     153;   150.0035;          771   
     154;   150.8788;          817   
     155;   151.7540;          822   
     156;   152.6293;          776   
     157;   153.5046;          804   
     158;   154.3799;          773   
     159;   155.2551;          787   
     160;   156.1304;          751   
     161;   157.0057;          718   
     162;   157.8810;          815   
     163;   158.7562;          759   
     164;   159.6315;          744   
     165;   160.5068;          730   
     166;   161.3821;          772   
     167;   162.2573;          747   
     168;   163.1326;          763   
     169;   164.0079;          730   
     170;   164.8832;          755   
     171;   165.7584;          769   
     172;   166.6337;          753   
     173;   167.5090;          719   
     174;   168.3843;          668   
     175;   169.2595;          724   
     176;   170.1348;          712   
     177;   171.0101;          688   
     178;   171.8854;          726   
     179;   172.7606;          714   
     180;   173.6359;          667   
     181;   174.5112;          715   
     182;   175.3865;          749   
     183;   176.2617;          690   
     184;   177.1370;          701   
     185;   178.0123;          719   
     186;   178.8876;          674   
     187;   179.7628;          686   
     188;   180.6381;          659   
     189;   181.5134;          714   
     190;   182.3887;          693   
     191;   183.2639;          734   
     192;   184.1392;          699   
     193;   185.0145;          715   
     194;   185.8898;          645   
     195;   186.7650;          697   
     196;   187.6403;          695   
     197;   188.5156;          685   
     198;   189.3909;          735   
     199;   190.2661;          754   
     200;   191.1414;          719   
     201;   192.0167;          714   
     202;   192.8920;          735   
     203;   193.7672;          780   
     204;   194.6425;          733   
     205;   195.5178;          771   
     206;   196.3931;          696   
     207;   197.2683;          712   
     208;   198.1436;          715   
     209;   199.0189;          706   
     210;   199.8942;          697   
     211;   200.7694;          689   
     212;   201.6447;          698   
     213;   202.5200;          691   
     214;   203.3953;          654   
     215;   204.2705;          663   
     216;   205.1458;          691   
     217;   206.0211;          628   
     218;   206.8964;          650   
     219;   207.7716;          656   
     220;   208.6469;          648   
     221;   209.5222;          628   
     222;   210.3975;          641   
     223;   211.2727;          609   
     224;   212.1480;          617   
     225;   213.0233;          637   
     226;   213.8986;          616   
     227;   214.7738;          584   
     228;   215.6491;          620   
     229;   216.5244;          653   
     230;   217.3997;          649   
     231;   218.2749;          598   
     232;   219.1502;          595   
     233;   220.0255;          602   
     234;   220.9008;          598   
     235;   221.7760;          592   
     236;   222.6513;          588   
     237;   223.5266;          541   
     238;   224.4019;          605   
     239;   225.2771;          580   
     240;   226.1524;          591   
     241;   227.0277;          598   
     242;   227.9030;          531   
     243;   228.7782;          534   
     244;   229.6535;          563   
     245;   230.5288;          512   
     246;   231.4041;          534   
     247;   232.2793;          510   
     248;   233.1546;          548   
     249;   234.0299;          515   
     250;   234.9052;          504   
     251;   235.7804;          501   
     252;   236.6557;          464   
     253;   237.5310;          485   
     254;   238.4063;          497   
     255;   239.2815;          533   
     256;   240.1568;          523   
     257;   241.0321;          498   
     258;   241.9074;          569   
     259;   242.7826;          571   
     260;   243.6579;          537   
     261;   244.5332;          438   
     262;   245.4085;          482   
     263;   246.2837;          519   
     264;   247.1590;          590   
     265;   248.0343;         1620   
     266;   248.9096;         2555   
     267;   249.7848;         1302   
     268;   250.6601;          567   
     269;   251.5354;          494   
     270;   252.4107;          432   
     271;   253.2859;          440   
     272;   254.1612;          429   
     273;   255.0365;          430   
     274;   255.9118;          468   
     275;   256.7870;          427   
     276;   257.6623;          451   
     277;   258.5376;          466   
     278;   259.4129;          424   
     279;   260.2881;          407   
     280;   261.1634;          423   
     281;   262.0387;          440   
     282;   262.9140;          396   
     283;   263.7892;          433   
     284;   264.6645;          390   
     285;   265.5398;          423   
     286;   266.4151;          399   
     287;   267.2903;          376   
     288;   268.1656;          379   
     289;   269.0409;          379   
     290;   269.9162;          408   
     291;   270.7914;          379   
     292;   271.6667;          398   
     293;   272.5420;          402   
     294;   273.4173;          393   
     295;   274.2925;          453   
     296;   275.1678;          430   
     297;   276.0431;          373   
     298;   276.9184;          365   
     299;   277.7936;          360   
     300;   278.6689;          373   
     301;   279.5442;          388   
